Unnamed: 0,category,location_id,image_id,timestamp,polygon,split,latitude,longitude,centroid_lat_std,centroid_lon_std,country,majority_count,total_count,majority_fraction,country_conflict_count,geography_join_level,geography_join_keys,country_resolution,coordinate_resolution,sample_id,archive_path,image_path,metadata_provenance,target_path,extracted_image_path,extracted_path,year,month,season,latitude_band,continent,un_region,region,split_original,group_id,sample_id_original,source_split,site_id,independent_unit_id,class_label,country_class,region_class,dataset,model,task,split_role,model_signature,dataset_signature,protocol_hash,metric_version,label,prediction,risk,log_loss,confidence,normalized_entropy,probabilities_path,probability_row,class_mapping_hash
421303,place_of_worship,3881,104,2018-04-01T12:00:00Z,"POLYGON ((-4.1081377882099996 5.3203691089006426, -4.1036461533335968 5.3203691089006426, -4.1036461533335968 5.32487114108, -4.1081377882099996 5.32487114108, -4.1081377882099996 5.3203691089006426))",test,5.322670825471255,-4.105939751789965,3.483258133341864e-07,1.404533087804651e-06,CIV,2,2,1.0,1,location_level,"category,location_id",majority_mode,median_centroid,place_of_worship_3881_104_2018-04-01T12:00:00Z,fmow-sentinel/train/place_of_worship/place_of_worship_3881/place_of_worship_3881_104.tif,fmow-sentinel/train/place_of_worship/place_of_worship_3881/place_of_worship_3881_104.tif,,fmow-sentinel/train/place_of_worship/place_of_worship_3881/place_of_worship_3881_104.tif,fmow-sentinel/train/place_of_worship/place_of_worship_3881/place_of_worship_3881_104.tif,/content/data/fmow_sentinel_clean_subset_30k_v2/fmow-sentinel/train/place_of_worship/place_of_worship_3881/place_of_worship_3881_104.tif,2018,4,Spring,lat_0_10,Africa,Africa,Western Africa,train,place_of_worship_3881,104,val,place_of_worship|3881,place_of_worship_3881_104_2018-04-01T12:00:00Z,place_of_worship,CIV|place_of_worship,Western Africa|place_of_worship,fmow_sentinel,dofav2_vit_base_e150,multiclass_classification,evaluation,1b0b2f591cd71e97f21365f38d46c72a83889a454c3f26583296a66b8045e070,4357ccbb5222895a156cd2379c1f94eec5a2ebc84d500ed5563d6f432d2e6dee,f51e772730ce48a8a203e9768112419e396e96a7fd88bb299342896456a31a16,geobwer_fractional_1.1,place_of_worship,single-unit_residential,1.0,17.820447572537827,0.9967003464698792,0.005375960376113653,probabilities.npz,1319,2cfb4925ecc7e6203d721425b0788fc35e5ea3f03988a42effe0118c347315aa
421304,place_of_worship,3881,106,2019-04-01T12:00:00Z,"POLYGON ((-4.1081377882099996 5.3203691089006426, -4.1036461533335968 5.3203691089006426, -4.1036461533335968 5.32487114108, -4.1081377882099996 5.32487114108, -4.1081377882099996 5.3203691089006426))",test,5.322670825471255,-4.105939751789965,3.483258133341864e-07,1.404533087804651e-06,CIV,2,2,1.0,1,location_level,"category,location_id",majority_mode,median_centroid,place_of_worship_3881_106_2019-04-01T12:00:00Z,fmow-sentinel/train/place_of_worship/place_of_worship_3881/place_of_worship_3881_106.tif,fmow-sentinel/train/place_of_worship/place_of_worship_3881/place_of_worship_3881_106.tif,,fmow-sentinel/train/place_of_worship/place_of_worship_3881/place_of_worship_3881_106.tif,fmow-sentinel/train/place_of_worship/place_of_worship_3881/place_of_worship_3881_106.tif,/content/data/fmow_sentinel_clean_subset_30k_v2/fmow-sentinel/train/place_of_worship/place_of_worship_3881/place_of_worship_3881_106.tif,2019,4,Spring,lat_0_10,Africa,Africa,Western Africa,train,place_of_worship_3881,106,val,place_of_worship|3881,place_of_worship_3881_106_2019-04-01T12:00:00Z,place_of_worship,CIV|place_of_worship,Western Africa|place_of_worship,fmow_sentinel,dofav2_vit_base_e150,multiclass_classification,evaluation,1b0b2f591cd71e97f21365f38d46c72a83889a454c3f26583296a66b8045e070,4357ccbb5222895a156cd2379c1f94eec5a2ebc84d500ed5563d6f432d2e6dee,f51e772730ce48a8a203e9768112419e396e96a7fd88bb299342896456a31a16,geobwer_fractional_1.1,place_of_worship,single-unit_residential,1.0,14.590492991548725,0.9999535083770752,0.00013312211376614869,probabilities.npz,1320,2cfb4925ecc7e6203d721425b0788fc35e5ea3f03988a42effe0118c347315aa
421305,place_of_worship,3881,108,2020-04-01T00:00:00Z,"POLYGON ((-4.1081377882099996 5.3203691089006426, -4.1036461533335968 5.3203691089006426, -4.1036461533335968 5.32487114108, -4.1081377882099996 5.32487114108, -4.1081377882099996 5.3203691089006426))",test,5.322670825471255,-4.105939751789965,3.483258133341864e-07,1.404533087804651e-06,CIV,2,2,1.0,1,location_level,"category,location_id",majority_mode,median_centroid,place_of_worship_3881_108_2020-04-01T00:00:00Z,fmow-sentinel/train/place_of_worship/place_of_worship_3881/place_of_worship_3881_108.tif,fmow-sentinel/train/place_of_worship/place_of_worship_3881/place_of_worship_3881_108.tif,,fmow-sentinel/train/place_of_worship/place_of_worship_3881/place_of_worship_3881_108.tif,fmow-sentinel/train/place_of_worship/place_of_worship_3881/place_of_worship_3881_108.tif,/content/data/fmow_sentinel_clean_subset_30k_v2/fmow-sentinel/train/place_of_worship/place_of_worship_3881/place_of_worship_3881_108.tif,2020,4,Spring,lat_0_10,Africa,Africa,Western Africa,train,place_of_worship_3881,108,val,place_of_worship|3881,place_of_worship_3881_108_2020-04-01T00:00:00Z,place_of_worship,CIV|place_of_worship,Western Africa|place_of_worship,fmow_sentinel,dofav2_vit_base_e150,multiclass_classification,evaluation,1b0b2f591cd71e97f21365f38d46c72a83889a454c3f26583296a66b8045e070,4357ccbb5222895a156cd2379c1f94eec5a2ebc84d500ed5563d6f432d2e6dee,f51e772730ce48a8a203e9768112419e396e96a7fd88bb299342896456a31a16,geobwer_fractional_1.1,place_of_worship,tower,1.0,5.939534741757225,0.9656704068183899,0.03949762135744095,probabilities.npz,1321,2cfb4925ecc7e6203d721425b0788fc35e5ea3f03988a42effe0118c347315aa
421301,place_of_worship,3881,3,2017-05-08T10:48:05Z,"POLYGON ((-4.1081377882099996 5.3203691089006426, -4.1036461533335968 5.3203691089006426, -4.1036461533335968 5.32487114108, -4.1081377882099996 5.32487114108, -4.1081377882099996 5.3203691089006426))",test,5.322670825471255,-4.105939751789965,3.483258133341864e-07,1.404533087804651e-06,CIV,2,2,1.0,1,location_level,"category,location_id",majority_mode,median_centroid,place_of_worship_3881_3_2017-05-08T10:48:05Z,fmow-sentinel/train/place_of_worship/place_of_worship_3881/place_of_worship_3881_3.tif,fmow-sentinel/train/place_of_worship/place_of_worship_3881/place_of_worship_3881_3.tif,,fmow-sentinel/train/place_of_worship/place_of_worship_3881/place_of_worship_3881_3.tif,fmow-sentinel/train/place_of_worship/place_of_worship_3881/place_of_worship_3881_3.tif,/content/data/fmow_sentinel_clean_subset_30k_v2/fmow-sentinel/train/place_of_worship/place_of_worship_3881/place_of_worship_3881_3.tif,2017,5,Spring,lat_0_10,Africa,Africa,Western Africa,train,place_of_worship_3881,3,val,place_of_worship|3881,place_of_worship_3881_3_2017-05-08T10:48:05Z,place_of_worship,CIV|place_of_worship,Western Africa|place_of_worship,fmow_sentinel,dofav2_vit_base_e150,multiclass_classification,evaluation,1b0b2f591cd71e97f21365f38d46c72a83889a454c3f26583296a66b8045e070,4357ccbb5222895a156cd2379c1f94eec5a2ebc84d500ed5563d6f432d2e6dee,f51e772730ce48a8a203e9768112419e396e96a7fd88bb299342896456a31a16,geobwer_fractional_1.1,place_of_worship,multi-unit_residential,1.0,27.631021115928547,1.0,5.0247304983486174e-08,probabilities.npz,1322,2cfb4925ecc7e6203d721425b0788fc35e5ea3f03988a42effe0118c347315aa
421302,place_of_worship,3881,4,2017-05-15T11:18:29Z,"POLYGON ((-4.1081377882099996 5.3203672727593556, -4.103647994477857 5.3203672727593556, -4.103647994477857 5.32487114108, -4.1081377882099996 5.32487114108, -4.1081377882099996 5.3203672727593556))",test,5.322670825471255,-4.105939751789965,3.483258133341864e-07,1.404533087804651e-06,CIV,2,2,1.0,1,location_level,"category,location_id",majority_mode,median_centroid,place_of_worship_3881_4_2017-05-15T11:18:29Z,fmow-sentinel/train/place_of_worship/place_of_worship_3881/place_of_worship_3881_4.tif,fmow-sentinel/train/place_of_worship/place_of_worship_3881/place_of_worship_3881_4.tif,,fmow-sentinel/train/place_of_worship/place_of_worship_3881/place_of_worship_3881_4.tif,fmow-sentinel/train/place_of_worship/place_of_worship_3881/place_of_worship_3881_4.tif,/content/data/fmow_sentinel_clean_subset_30k_v2/fmow-sentinel/train/place_of_worship/place_of_worship_3881/place_of_worship_3881_4.tif,2017,5,Spring,lat_0_10,Africa,Africa,Western Africa,train,place_of_worship_3881,4,val,place_of_worship|3881,place_of_worship_3881_4_2017-05-15T11:18:29Z,place_of_worship,CIV|place_of_worship,Western Africa|place_of_worship,fmow_sentinel,dofav2_vit_base_e150,multiclass_classification,evaluation,1b0b2f591cd71e97f21365f38d46c72a83889a454c3f26583296a66b8045e070,4357ccbb5222895a156cd2379c1f94eec5a2ebc84d500ed5563d6f432d2e6dee,f51e772730ce48a8a203e9768112419e396e96a7fd88bb299342896456a31a16,geobwer_fractional_1.1,place_of_worship,multi-unit_residential,1.0,27.631021115928547,1.0,5.0247304983486174e-08,probabilities.npz,1323,2cfb4925ecc7e6203d721425b0788fc35e5ea3f03988a42effe0118c347315aa
422086,place_of_worship,4007,1,2017-06-03T06:15:52Z,"POLYGON ((74.622182511800005 42.958622389442851, 74.626674287333131 42.958622389442851, 74.626674287333131 42.961921037099998, 74.622182511800005 42.961921037099998, 74.622182511800005 42.958622389442851))",test,42.960355056762765,74.62432487817733,,,KGZ,1,1,1.0,1,location_level,"category,location_id",majority_mode,median_centroid,place_of_worship_4007_1_2017-06-03T06:15:52Z,fmow-sentinel/train/place_of_worship/place_of_worship_4007/place_of_worship_4007_1.tif,fmow-sentinel/train/place_of_worship/place_of_worship_4007/place_of_worship_4007_1.tif,,fmow-sentinel/train/place_of_worship/place_of_worship_4007/place_of_worship_4007_1.tif,fmow-sentinel/train/place_of_worship/place_of_worship_4007/place_of_worship_4007_1.tif,/content/data/fmow_sentinel_clean_subset_30k_v2/fmow-sentinel/train/place_of_worship/place_of_worship_4007/place_of_worship_4007_1.tif,2017,6,Summer,lat_40_50,Asia,Asia,Central Asia,train,place_of_worship_4007,1,val,place_of_worship|4007,place_of_worship_4007_1_2017-06-03T06:15:52Z,place_of_worship,KGZ|place_of_worship,Central Asia|place_of_worship,fmow_sentinel,dofav2_vit_base_e150,multiclass_classification,evaluation,1b0b2f591cd71e97f21365f38d46c72a83889a454c3f26583296a66b8045e070,4357ccbb5222895a156cd2379c1f94eec5a2ebc84d500ed5563d6f432d2e6dee,f51e772730ce48a8a203e9768112419e396e96a7fd88bb299342896456a31a16,geobwer_fractional_1.1,place_of_worship,single-unit_residential,1.0,9.125497798910812,0.9954043626785278,0.007882785052061081,probabilities.npz,1324,2cfb4925ecc7e6203d721425b0788fc35e5ea3f03988a42effe0118c347315aa
422084,place_of_worship,4007,101,2016-04-01T00:00:00Z,"POLYGON ((74.622182511800005 42.958622389442851, 74.626674287333131 42.958622389442851, 74.626674287333131 42.961921037099998, 74.622182511800005 42.961921037099998, 74.622182511800005 42.958622389442851))",test,42.960355056762765,74.62432487817733,,,KGZ,1,1,1.0,1,location_level,"category,location_id",majority_mode,median_centroid,place_of_worship_4007_101_2016-04-01T00:00:00Z,fmow-sentinel/train/place_of_worship/place_of_worship_4007/place_of_worship_4007_101.tif,fmow-sentinel/train/place_of_worship/place_of_worship_4007/place_of_worship_4007_101.tif,,fmow-sentinel/train/place_of_worship/place_of_worship_4007/place_of_worship_4007_101.tif,fmow-sentinel/train/place_of_worship/place_of_worship_4007/place_of_worship_4007_101.tif,/content/data/fmow_sentinel_clean_subset_30k_v2/fmow-sentinel/train/place_of_worship/place_of_worship_4007/place_of_worship_4007_101.tif,2016,4,Spring,lat_40_50,Asia,Asia,Central Asia,train,place_of_worship_4007,101,val,place_of_worship|4007,place_of_worship_4007_101_2016-04-01T00:00:00Z,place_of_worship,KGZ|place_of_worship,Central Asia|place_of_worship,fmow_sentinel,dofav2_vit_base_e150,multiclass_classification,evaluation,1b0b2f591cd71e97f21365f38d46c72a83889a454c3f26583296a66b8045e070,4357ccbb5222895a156cd2379c1f94eec5a2ebc84d500ed5563d6f432d2e6dee,f51e772730ce48a8a203e9768112419e396e96a7fd88bb299342896456a31a16,geobwer_fractional_1.1,place_of_worship,police_station,1.0,27.631021115928547,0.5861344337463379,0.16473431885242462,probabilities.npz,1325,2cfb4925ecc7e6203d721425b0788fc35e5ea3f03988a42effe0118c347315aa
422085,place_of_worship,4007,102,2016-10-01T00:00:00Z,"POLYGON ((74.622182511800005 42.958622389442851, 74.626674287333131 42.958622389442851, 74.626674287333131 42.961921037099998, 74.622182511800005 42.961921037099998, 74.622182511800005 42.958622389442851))",test,42.960355056762765,74.62432487817733,,,KGZ,1,1,1.0,1,location_level,"category,location_id",majority_mode,median_centroid,place_of_worship_4007_102_2016-10-01T00:00:00Z,fmow-sentinel/train/place_of_worship/place_of_worship_4007/place_of_worship_4007_102.tif,fmow-sentinel/train/place_of_worship/place_of_worship_4007/place_of_worship_4007_102.tif,location_level_geography_enrichment,fmow-sentinel/train/place_of_worship/place_of_worship_4007/place_of_worship_4007_102.tif,fmow-sentinel/train/place_of_worship/place_of_worship_4007/place_of_worship_4007_102.tif,/content/data/fmow_sentinel_clean_subset_30k_v2/fmow-sentinel/train/place_of_worship/place_of_worship_4007/place_of_worship_4007_102.tif,2016,10,Autumn,lat_40_50,Asia,Asia,Central Asia,train,place_of_worship_4007,102,val,place_of_worship|4007,place_of_worship_4007_102_2016-10-01T00:00:00Z,place_of_worship,KGZ|place_of_worship,Central Asia|place_of_worship,fmow_sentinel,dofav2_vit_base_e150,multiclass_classification,evaluation,1b0b2f591cd71e97f21365f38d46c72a83889a454c3f26583296a66b8045e070,4357ccbb5222895a156cd2379c1f94eec5a2ebc84d500ed5563d6f432d2e6dee,f51e772730ce48a8a203e9768112419e396e96a7fd88bb299342896456a31a16,geobwer_fractional_1.1,place_of_worship,educational_institution,1.0,14.540996094100091,0.8765721321105957,0.11897758394479752,probabilities.npz,1326,2cfb4925ecc7e6203d721425b0788fc35e5ea3f03988a42effe0118c347315aa
422087,place_of_worship,4007,103,2017-10-01T00:00:00Z,"POLYGON ((74.622182511800005 42.958622389442851, 74.626674287333131 42.958622389442851, 74.626674287333131 42.961921037099998, 74.622182511800005 42.961921037099998, 74.622182511800005 42.958622389442851))",test,42.960355056762765,74.62432487817733,,,KGZ,1,1,1.0,1,location_level,"category,location_id",majority_mode,median_centroid,place_of_worship_4007_103_2017-10-01T00:00:00Z,fmow-sentinel/train/place_of_worship/place_of_worship_4007/place_of_worship_4007_103.tif,fmow-sentinel/train/place_of_worship/place_of_worship_4007/place_of_worship_4007_103.tif,,fmow-sentinel/train/place_of_worship/place_of_worship_4007/place_of_worship_4007_103.tif,fmow-sentinel/train/place_of_worship/place_of_worship_4007/place_of_worship_4007_103.tif,/content/data/fmow_sentinel_clean_subset_30k_v2/fmow-sentinel/train/place_of_worship/place_of_worship_4007/place_of_worship_4007_103.tif,2017,10,Autumn,lat_40_50,Asia,Asia,Central Asia,train,place_of_worship_4007,103,val,place_of_worship|4007,place_of_worship_4007_103_2017-10-01T00:00:00Z,place_of_worship,KGZ|place_of_worship,Central Asia|place_of_worship,fmow_sentinel,dofav2_vit_base_e150,multiclass_classification,evaluation,1b0b2f591cd71e97f21365f38d46c72a83889a454c3f26583296a66b8045e070,4357ccbb5222895a156cd2379c1f94eec5a2ebc84d500ed5563d6f432d2e6dee,f51e772730ce48a8a203e9768112419e396e96a7fd88bb299342896456a31a16,geobwer_fractional_1.1,place_of_worship,smokestack,1.0,3.1056523703127596,0.6363783478736877,0.22071851789951324,probabilities.npz,1327,2cfb4925ecc7e6203d721425b0788fc35e5ea3f03988a42effe0118c347315aa
422088,place_of_worship,4007,104,2018-04-01T12:00:00Z,"POLYGON ((74.622182511800005 42.958622389442851, 74.626674287333131 42.958622389442851, 74.626674287333131 42.961921037099998, 74.622182511800005 42.961921037099998, 74.622182511800005 42.958622389442851))",test,42.960355056762765,74.62432487817733,,,KGZ,1,1,1.0,1,location_level,"category,location_id",majority_mode,median_centroid,place_of_worship_4007_104_2018-04-01T12:00:00Z,fmow-sentinel/train/place_of_worship/place_of_worship_4007/place_of_worship_4007_104.tif,fmow-sentinel/train/place_of_worship/place_of_worship_4007/place_of_worship_4007_104.tif,,fmow-sentinel/train/place_of_worship/place_of_worship_4007/place_of_worship_4007_104.tif,fmow-sentinel/train/place_of_worship/place_of_worship_4007/place_of_worship_4007_104.tif,/content/data/fmow_sentinel_clean_subset_30k_v2/fmow-sentinel/train/place_of_worship/place_of_worship_4007/place_of_worship_4007_104.tif,2018,4,Spring,lat_40_50,Asia,Asia,Central Asia,train,place_of_worship_4007,104,val,place_of_worship|4007,place_of_worship_4007_104_2018-04-01T12:00:00Z,place_of_worship,KGZ|place_of_worship,Central Asia|place_of_worship,fmow_sentinel,dofav2_vit_base_e150,multiclass_classification,evaluation,1b0b2f591cd71e97f21365f38d46c72a83889a454c3f26583296a66b8045e070,4357ccbb5222895a156cd2379c1f94eec5a2ebc84d500ed5563d6f432d2e6dee,f51e772730ce48a8a203e9768112419e396e96a7fd88bb299342896456a31a16,geobwer_fractional_1.1,place_of_worship,hospital,1.0,9.500762878683329,0.9714615941047668,0.03669499233365059,probabilities.npz,1328,2cfb4925ecc7e6203d721425b0788fc35e5ea3f03988a42effe0118c347315aa
422089,place_of_worship,4007,105,2018-10-01T00:00:00Z,"POLYGON ((74.622182511800005 42.958622389442851, 74.626674287333131 42.958622389442851, 74.626674287333131 42.961921037099998, 74.622182511800005 42.961921037099998, 74.622182511800005 42.958622389442851))",test,42.960355056762765,74.62432487817733,,,KGZ,1,1,1.0,1,location_level,"category,location_id",majority_mode,median_centroid,place_of_worship_4007_105_2018-10-01T00:00:00Z,fmow-sentinel/train/place_of_worship/place_of_worship_4007/place_of_worship_4007_105.tif,fmow-sentinel/train/place_of_worship/place_of_worship_4007/place_of_worship_4007_105.tif,,fmow-sentinel/train/place_of_worship/place_of_worship_4007/place_of_worship_4007_105.tif,fmow-sentinel/train/place_of_worship/place_of_worship_4007/place_of_worship_4007_105.tif,/content/data/fmow_sentinel_clean_subset_30k_v2/fmow-sentinel/train/place_of_worship/place_of_worship_4007/place_of_worship_4007_105.tif,2018,10,Autumn,lat_40_50,Asia,Asia,Central Asia,train,place_of_worship_4007,105,val,place_of_worship|4007,place_of_worship_4007_105_2018-10-01T00:00:00Z,place_of_worship,KGZ|place_of_worship,Central Asia|place_of_worship,fmow_sentinel,dofav2_vit_base_e150,multiclass_classification,evaluation,1b0b2f591cd71e97f21365f38d46c72a83889a454c3f26583296a66b8045e070,4357ccbb5222895a156cd2379c1f94eec5a2ebc84d500ed5563d6f432d2e6dee,f51e772730ce48a8a203e9768112419e396e96a7fd88bb299342896456a31a16,geobwer_fractional_1.1,place_of_worship,single-unit_residential,1.0,5.288508073918236,0.8826057314872742,0.10345402359962463,probabilities.npz,1329,2cfb4925ecc7e6203d721425b0788fc35e5ea3f03988a42effe0118c347315aa
422090,place_of_worship,4007,106,2019-04-01T12:00:00Z,"POLYGON ((74.622182511800005 42.958622389442851, 74.626674287333131 42.958622389442851, 74.626674287333131 42.961921037099998, 74.622182511800005 42.961921037099998, 74.622182511800005 42.958622389442851))",test,42.960355056762765,74.62432487817733,,,KGZ,1,1,1.0,1,location_level,"category,location_id",majority_mode,median_centroid,place_of_worship_4007_106_2019-04-01T12:00:00Z,fmow-sentinel/train/place_of_worship/place_of_worship_4007/place_of_worship_4007_106.tif,fmow-sentinel/train/place_of_worship/place_of_worship_4007/place_of_worship_4007_106.tif,,fmow-sentinel/train/place_of_worship/place_of_worship_4007/place_of_worship_4007_106.tif,fmow-sentinel/train/place_of_worship/place_of_worship_4007/place_of_worship_4007_106.tif,/content/data/fmow_sentinel_clean_subset_30k_v2/fmow-sentinel/train/place_of_worship/place_of_worship_4007/place_of_worship_4007_106.tif,2019,4,Spring,lat_40_50,Asia,Asia,Central Asia,train,place_of_worship_4007,106,val,place_of_worship|4007,place_of_worship_4007_106_2019-04-01T12:00:00Z,place_of_worship,KGZ|place_of_worship,Central Asia|place_of_worship,fmow_sentinel,dofav2_vit_base_e150,multiclass_classification,evaluation,1b0b2f591cd71e97f21365f38d46c72a83889a454c3f26583296a66b8045e070,4357ccbb5222895a156cd2379c1f94eec5a2ebc84d500ed5563d6f432d2e6dee,f51e772730ce48a8a203e9768112419e396e96a7fd88bb299342896456a31a16,geobwer_fractional_1.1,place_of_worship,smokestack,1.0,9.668319703709525,0.5622689127922058,0.3286232352256775,probabilities.npz,1330,2cfb4925ecc7e6203d721425b0788fc35e5ea3f03988a42effe0118c347315aa
